path,label
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy373.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy375.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy376.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy374.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy382.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy206.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy381.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy207.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy204.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy205.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy210.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy211.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy208.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy209.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy220.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy168.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy212.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy213.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy216.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy214.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy218.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy215.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy219.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy217.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy173.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy169.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy171.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy170.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy172.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy174.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy176.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy175.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy177.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy178.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy181.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy179.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy180.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy183.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy182.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy100.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy184.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy102.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy101.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy099.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy105.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy106.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy104.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy109.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy107.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy110.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy111.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy112.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy103.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy108.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy114.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy113.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy134.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy133.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy136.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy135.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy138.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy137.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy139.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy140.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy143.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy047.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy141.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy144.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy142.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy145.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy146.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy148.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy149.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy147.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy050.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy053.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy055.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy056.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy057.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy048.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy049.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy051.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy052.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy054.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy059.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy061.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy119.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy058.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy060.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy062.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy117.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy116.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy120.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy118.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy122.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy121.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy124.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy125.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy126.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy127.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy128.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy123.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy130.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy129.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy131.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy186.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy191.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy187.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy188.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy189.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy190.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy192.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy193.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy194.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy197.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy081.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy082.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy195.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy196.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy198.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy200.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy199.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy201.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy202.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy083.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy085.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy091.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy084.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy087.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy086.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy088.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy089.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy090.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy092.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy095.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy093.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy094.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy096.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy097.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy226.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy222.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy223.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy225.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy224.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy233.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy230.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy227.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy229.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy228.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy231.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy234.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy235.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy236.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy232.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy384.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy385.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy389.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy386.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy237.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy388.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy390.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy387.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy238.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy391.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy394.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy393.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy395.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy399.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy398.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy400.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy392.wav,3
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/happy/happy396.wav,3
